,PR-AUC,ROC-AUC,Max F1,Max F1 Precision,Max F1 Recall,runtime,status,model,subsample,preprocessor,postprocessor,seed,lr,optimizer_fn,dataset
1414,0.5327180161749479,0.8911866239145135,0.7158989975891386,0.645537757437071,0.8034747935061236,23.349360466003418,Completed,AE,50000,minmax,none,46,0.06399999999999999,adam,shuttle
1415,0.21477306876885455,0.7368942177865873,0.2738562785266957,0.2182741116751269,0.36741669040159497,23.995125770568848,Completed,AE,50000,minmax,none,47,0.06399999999999999,adam,shuttle
1416,0.23247886980133986,0.7465169073392355,0.29744978560144436,0.24630910110259766,0.3753916263172885,23.85108995437622,Completed,AE,50000,minmax,none,48,0.06399999999999999,adam,shuttle
1417,0.3752987440722725,0.8342377910300727,0.4257929774180916,0.3930120481927711,0.4645400170891484,23.270906686782837,Completed,AE,50000,minmax,none,49,0.06399999999999999,adam,shuttle
1418,0.4257081045692945,0.8455153943726671,0.4597958327506642,0.45164835164835165,0.46824266590714897,23.366876363754272,Completed,AE,50000,minmax,none,50,0.06399999999999999,adam,shuttle
1419,0.1059553234311061,0.27565704931494767,0.21908981071284736,0.3738831615120275,0.15494161207633153,23.4729642868042,Completed,AE,50000,minmax,none,51,0.06399999999999999,adam,shuttle
1420,0.5339677093805044,0.9066160163525397,0.6768507638072855,0.5761152230446089,0.8202791227570493,23.628207206726074,Completed,AE,50000,minmax,none,42,0.128,adam,shuttle
1421,0.270221596774204,0.47794223650915035,0.5001838911364473,0.7057602490918526,0.3873540301908288,23.903605222702026,Completed,AE,50000,minmax,none,43,0.128,adam,shuttle
1422,0.0484050651559611,0.10114115969211743,0.13347779805352797,0.0715114976475141,1.0,23.966193437576294,Completed,AE,50000,minmax,none,44,0.128,adam,shuttle
1423,0.0919294976594796,0.279968842213133,0.21236559139784947,0.22323390894819467,0.20250640843064655,24.043203115463257,Completed,AE,50000,minmax,none,45,0.128,adam,shuttle
1424,0.7613418831907012,0.9623966571557427,0.8605055503544203,0.8111447302067575,0.9162631728852179,24.36911153793335,Completed,AE,50000,minmax,none,46,0.128,adam,shuttle
1425,0.18431918038480638,0.2809542629545318,0.25444839857651247,0.5807106598984771,0.16291654799202507,23.9573655128479,Completed,AE,50000,minmax,none,47,0.128,adam,shuttle
